read_id	fold
NC_039553.1_6969_7424_7:0:0_9:0:0_740/1	3
NC_039553.1_6969_7424_7:0:0_9:0:0_740/2	3
NC_039553.1_6969_7449_3:0:0_9:0:0_1e25/1	4
NC_039553.1_6969_7449_3:0:0_9:0:0_1e25/2	4
NC_039553.1_6969_7474_10:0:0_9:0:0_11b9/1	3
NC_039553.1_6969_7474_10:0:0_9:0:0_11b9/2	3
NC_039553.1_6974_7472_1:0:0_6:0:0_b3d/1	1
NC_039553.1_6974_7472_1:0:0_6:0:0_b3d/2	1
NC_039553.1_6975_7392_6:0:0_15:0:0_a7c/1	2
NC_039553.1_6975_7392_6:0:0_15:0:0_a7c/2	2
NC_039553.1_6976_7423_12:0:0_4:0:0_693/1	0
NC_039553.1_6976_7423_12:0:0_4:0:0_693/2	0
NC_039553.1_6976_7481_3:0:0_10:0:0_2c5/1	4
NC_039553.1_6976_7481_3:0:0_10:0:0_2c5/2	4
NC_039553.1_6976_7511_11:0:0_8:0:0_1307/1	0
NC_039553.1_6976_7511_11:0:0_8:0:0_1307/2	0
NC_039553.1_6977_7500_6:0:0_6:0:0_10be/1	4
NC_039553.1_6977_7500_6:0:0_6:0:0_10be/2	4
NC_039553.1_6986_7515_12:0:0_7:0:0_606/1	0
NC_039553.1_6986_7515_12:0:0_7:0:0_606/2	0
NC_039553.1_6987_7389_8:0:0_8:0:0_5d7/1	2
NC_039553.1_6987_7389_8:0:0_8:0:0_5d7/2	2
NC_039553.1_6991_7461_8:0:0_13:0:0_1e0f/1	1
NC_039553.1_6991_7461_8:0:0_13:0:0_1e0f/2	1
NC_039553.1_6992_7477_5:0:0_6:0:0_98/1	0
NC_039553.1_6992_7477_5:0:0_6:0:0_98/2	0
NC_039553.1_6992_7516_14:0:0_8:0:0_1490/1	1
NC_039553.1_6992_7516_14:0:0_8:0:0_1490/2	1
NC_039553.1_6993_7529_13:0:0_5:0:0_13d1/1	3
NC_039553.1_6993_7529_13:0:0_5:0:0_13d1/2	3
NC_039553.1_6994_7483_8:0:0_6:0:0_1bda/1	4
NC_039553.1_6994_7483_8:0:0_6:0:0_1bda/2	4
NC_039553.1_6994_7572_5:0:0_4:0:0_223/1	4
NC_039553.1_6994_7572_5:0:0_4:0:0_223/2	4
NC_039553.1_6995_7469_8:0:0_11:0:0_9f6/1	3
NC_039553.1_6995_7469_8:0:0_11:0:0_9f6/2	3
NC_039553.1_6995_7492_5:0:0_3:0:0_1180/1	0
NC_039553.1_6995_7492_5:0:0_3:0:0_1180/2	0
NC_039553.1_6995_7527_5:0:0_2:0:0_9aa/1	0
NC_039553.1_6995_7527_5:0:0_2:0:0_9aa/2	0
NC_039553.1_6995_7587_4:0:0_11:0:0_7ca/1	1
NC_039553.1_6995_7587_4:0:0_11:0:0_7ca/2	1
NC_039553.1_6996_7488_3:0:0_5:0:0_165/1	2
NC_039553.1_6996_7488_3:0:0_5:0:0_165/2	2
NC_039553.1_6999_7493_10:0:0_13:0:0_1224/1	0
NC_039553.1_6999_7493_10:0:0_13:0:0_1224/2	0
NC_039553.1_6_523_6:0:0_9:0:0_82c/1	2
NC_039553.1_6_523_6:0:0_9:0:0_82c/2	2
NC_039553.1_7002_7603_5:0:0_19:0:0_688/1	2
NC_039553.1_7002_7603_5:0:0_19:0:0_688/2	2
NC_039553.1_7003_7451_6:0:0_5:0:0_205a/1	0
NC_039553.1_7003_7451_6:0:0_5:0:0_205a/2	0
NC_039553.1_7003_7489_4:0:0_7:0:0_950/1	2
NC_039553.1_7003_7489_4:0:0_7:0:0_950/2	2
NC_039553.1_7006_7475_8:0:0_8:0:0_237e/1	4
NC_039553.1_7006_7475_8:0:0_8:0:0_237e/2	4
NC_039553.1_7006_7496_9:0:0_12:0:0_10ed/1	3
NC_039553.1_7006_7496_9:0:0_12:0:0_10ed/2	3
NC_039553.1_7007_7546_7:0:0_10:0:0_1a88/1	2
NC_039553.1_7007_7546_7:0:0_10:0:0_1a88/2	2
NC_039553.1_7007_7562_8:0:0_3:0:0_1b49/1	0
NC_039553.1_7007_7562_8:0:0_3:0:0_1b49/2	0
NC_039553.1_7019_7454_4:0:0_6:0:0_1515/1	3
NC_039553.1_7019_7454_4:0:0_6:0:0_1515/2	3
NC_039553.1_701_1278_9:0:0_10:0:0_2612/1	3
NC_039553.1_701_1278_9:0:0_10:0:0_2612/2	3
NC_039553.1_7022_7505_8:0:0_6:0:0_b9d/1	4
NC_039553.1_7022_7505_8:0:0_6:0:0_b9d/2	4
NC_039553.1_7022_7551_9:0:0_6:0:0_243b/1	2
NC_039553.1_7022_7551_9:0:0_6:0:0_243b/2	2
NC_039553.1_7023_7452_5:0:0_7:0:0_1f01/1	0
NC_039553.1_7023_7452_5:0:0_7:0:0_1f01/2	0
NC_039553.1_7023_7525_7:0:0_1:0:0_19e4/1	3
NC_039553.1_7023_7525_7:0:0_1:0:0_19e4/2	3
NC_039553.1_7023_7595_11:0:0_6:0:0_1af8/1	4
NC_039553.1_7023_7595_11:0:0_6:0:0_1af8/2	4
NC_039553.1_7024_7478_3:0:0_7:0:0_1ec/1	4
NC_039553.1_7024_7478_3:0:0_7:0:0_1ec/2	4
NC_039553.1_7025_7485_8:0:0_7:0:0_1930/1	2
NC_039553.1_7025_7485_8:0:0_7:0:0_1930/2	2
NC_039553.1_7025_7520_4:0:0_8:0:0_19b8/1	2
NC_039553.1_7025_7520_4:0:0_8:0:0_19b8/2	2
NC_039553.1_7027_7517_6:0:0_5:0:0_52a/1	4
NC_039553.1_7027_7517_6:0:0_5:0:0_52a/2	4
NC_039553.1_7030_7532_8:0:0_7:0:0_dfc/1	3
NC_039553.1_7030_7532_8:0:0_7:0:0_dfc/2	3
NC_039553.1_7033_7550_9:0:0_6:0:0_1488/1	3
NC_039553.1_7033_7550_9:0:0_6:0:0_1488/2	3
NC_039553.1_7040_7539_10:0:0_10:0:0_bbd/1	4
NC_039553.1_7040_7539_10:0:0_10:0:0_bbd/2	4
NC_039553.1_7040_7593_9:0:0_7:0:0_c53/1	1
NC_039553.1_7040_7593_9:0:0_7:0:0_c53/2	1
NC_039553.1_7044_7501_7:0:0_7:0:0_26b9/1	3
NC_039553.1_7044_7501_7:0:0_7:0:0_26b9/2	3
NC_039553.1_7044_7577_10:0:0_10:0:0_1da5/1	1
NC_039553.1_7044_7577_10:0:0_10:0:0_1da5/2	1
NC_039553.1_7046_7634_13:0:0_8:0:0_114d/1	4
NC_039553.1_7046_7634_13:0:0_8:0:0_114d/2	4
NC_039553.1_704_1232_7:0:0_9:0:0_1ace/1	4
NC_039553.1_704_1232_7:0:0_9:0:0_1ace/2	4
NC_039553.1_704_1263_3:0:0_5:0:0_65b/1	2
NC_039553.1_704_1263_3:0:0_5:0:0_65b/2	2
NC_039553.1_7050_7396_9:0:0_4:0:0_135d/1	4
NC_039553.1_7050_7396_9:0:0_4:0:0_135d/2	4
NC_039553.1_7051_7515_4:0:0_9:0:0_1e90/1	0
NC_039553.1_7051_7515_4:0:0_9:0:0_1e90/2	0
NC_039553.1_7051_7528_6:0:0_3:0:0_1ba0/1	0
NC_039553.1_7051_7528_6:0:0_3:0:0_1ba0/2	0
NC_039553.1_7055_7553_4:0:0_7:0:0_2706/1	2
NC_039553.1_7055_7553_4:0:0_7:0:0_2706/2	2
NC_039553.1_7064_7546_9:0:0_9:0:0_1c4b/1	0
NC_039553.1_7064_7546_9:0:0_9:0:0_1c4b/2	0
NC_039553.1_7066_7582_5:0:0_8:0:0_590/1	4
NC_039553.1_7066_7582_5:0:0_8:0:0_590/2	4
NC_039553.1_7069_7578_6:0:0_7:0:0_250c/1	4
NC_039553.1_7069_7578_6:0:0_7:0:0_250c/2	4
NC_039553.1_7070_7594_2:0:0_9:0:0_226e/1	2
NC_039553.1_7070_7594_2:0:0_9:0:0_226e/2	2
NC_039553.1_7071_7556_10:0:0_7:0:0_1243/1	2
NC_039553.1_7071_7556_10:0:0_7:0:0_1243/2	2
NC_039553.1_7072_7467_8:0:0_3:0:0_d51/1	0
NC_039553.1_7072_7467_8:0:0_3:0:0_d51/2	0
NC_039553.1_7075_7568_9:0:0_8:0:0_1d61/1	3
NC_039553.1_7075_7568_9:0:0_8:0:0_1d61/2	3
NC_039553.1_7075_7594_3:0:0_6:0:0_20fa/1	1
NC_039553.1_7075_7594_3:0:0_6:0:0_20fa/2	1
NC_039553.1_7076_7604_6:0:0_3:0:0_2566/1	4
NC_039553.1_7076_7604_6:0:0_3:0:0_2566/2	4
NC_039553.1_7078_7530_7:0:0_8:0:0_2563/1	1
NC_039553.1_7078_7530_7:0:0_8:0:0_2563/2	1
NC_039553.1_707_1125_6:0:0_8:0:0_c25/1	4
NC_039553.1_707_1125_6:0:0_8:0:0_c25/2	4
NC_039553.1_7080_7562_9:0:0_2:0:0_173b/1	1
NC_039553.1_7080_7562_9:0:0_2:0:0_173b/2	1
NC_039553.1_7082_7611_9:0:0_7:0:0_232c/1	2
NC_039553.1_7082_7611_9:0:0_7:0:0_232c/2	2
NC_039553.1_7085_7509_4:0:0_7:0:0_23c4/1	2
NC_039553.1_7085_7509_4:0:0_7:0:0_23c4/2	2
NC_039553.1_7087_7484_9:0:0_10:0:0_1a04/1	0
NC_039553.1_7087_7484_9:0:0_10:0:0_1a04/2	0
NC_039553.1_7088_7571_7:0:0_7:0:0_92a/1	0
NC_039553.1_7088_7571_7:0:0_7:0:0_92a/2	0
NC_039553.1_7090_7648_5:0:0_7:0:0_1d7/1	2
NC_039553.1_7090_7648_5:0:0_7:0:0_1d7/2	2
NC_039553.1_7091_7621_9:0:0_9:0:0_26b0/1	4
NC_039553.1_7091_7621_9:0:0_9:0:0_26b0/2	4
NC_039553.1_7092_7613_6:0:0_6:0:0_1f80/1	2
NC_039553.1_7092_7613_6:0:0_6:0:0_1f80/2	2
NC_039553.1_7094_7515_9:0:0_10:0:0_1470/1	2
NC_039553.1_7094_7515_9:0:0_10:0:0_1470/2	2
NC_039553.1_7095_7577_7:0:0_3:0:0_12ce/1	3
NC_039553.1_7095_7577_7:0:0_3:0:0_12ce/2	3
NC_039553.1_7097_7621_9:0:0_8:0:0_20be/1	4
NC_039553.1_7097_7621_9:0:0_8:0:0_20be/2	4
NC_039553.1_709_1189_4:0:0_6:0:0_78f/1	3
NC_039553.1_709_1189_4:0:0_6:0:0_78f/2	3
NC_039553.1_709_1237_5:0:0_11:0:0_f48/1	4
NC_039553.1_709_1237_5:0:0_11:0:0_f48/2	4
NC_039553.1_70_555_6:0:0_4:0:0_49b/1	0
NC_039553.1_70_555_6:0:0_4:0:0_49b/2	0
NC_039553.1_7102_7612_7:0:0_9:0:0_1528/1	0
NC_039553.1_7102_7612_7:0:0_9:0:0_1528/2	0
NC_039553.1_7108_7646_9:0:0_10:0:0_c76/1	0
NC_039553.1_7108_7646_9:0:0_10:0:0_c76/2	0
NC_039553.1_7111_7552_3:0:0_4:0:0_1234/1	3
NC_039553.1_7111_7552_3:0:0_4:0:0_1234/2	3
NC_039553.1_7113_7514_5:0:0_8:0:0_20c/1	3
NC_039553.1_7113_7514_5:0:0_8:0:0_20c/2	3
NC_039553.1_7113_7618_5:0:0_6:0:0_bfe/1	4
NC_039553.1_7113_7618_5:0:0_6:0:0_bfe/2	4
NC_039553.1_7113_7664_6:0:0_12:0:0_c04/1	1
NC_039553.1_7113_7664_6:0:0_12:0:0_c04/2	1
NC_039553.1_7117_7549_7:0:0_11:0:0_1aa4/1	0
NC_039553.1_7117_7549_7:0:0_11:0:0_1aa4/2	0
NC_039553.1_711_1218_9:0:0_6:0:0_149f/1	0
NC_039553.1_711_1218_9:0:0_6:0:0_149f/2	0
NC_039553.1_7122_7626_10:0:0_6:0:0_18c4/1	0
NC_039553.1_7122_7626_10:0:0_6:0:0_18c4/2	0
NC_039553.1_7125_7647_8:0:0_8:0:0_531/1	3
NC_039553.1_7125_7647_8:0:0_8:0:0_531/2	3
NC_039553.1_7127_7577_5:0:0_14:0:0_944/1	2
NC_039553.1_7127_7577_5:0:0_14:0:0_944/2	2
NC_039553.1_7127_7672_11:0:0_11:0:0_b5/1	2
NC_039553.1_7127_7672_11:0:0_11:0:0_b5/2	2
NC_039553.1_7128_7605_11:0:0_10:0:0_59d/1	1
NC_039553.1_7128_7605_11:0:0_10:0:0_59d/2	1
NC_039553.1_7128_7608_6:0:0_7:0:0_10f0/1	0
NC_039553.1_7128_7608_6:0:0_7:0:0_10f0/2	0
NC_039553.1_7128_7628_9:0:0_6:0:0_1bf3/1	1
NC_039553.1_7128_7628_9:0:0_6:0:0_1bf3/2	1
NC_039553.1_7129_7642_5:0:0_11:0:0_12c0/1	4
NC_039553.1_7129_7642_5:0:0_11:0:0_12c0/2	4
NC_039553.1_7134_7639_6:0:0_13:0:0_1761/1	3
NC_039553.1_7134_7639_6:0:0_13:0:0_1761/2	3
NC_039553.1_7135_7666_6:0:0_8:0:0_18e6/1	2
NC_039553.1_7135_7666_6:0:0_8:0:0_18e6/2	2
NC_039553.1_7136_7644_7:0:0_4:0:0_5e3/1	3
NC_039553.1_7136_7644_7:0:0_4:0:0_5e3/2	3
NC_039553.1_7138_7642_9:0:0_7:0:0_86d/1	1
NC_039553.1_7138_7642_9:0:0_7:0:0_86d/2	1
NC_039553.1_7145_7661_8:0:0_9:0:0_534/1	4
NC_039553.1_7145_7661_8:0:0_9:0:0_534/2	4
NC_039553.1_7145_7684_10:0:0_11:0:0_15fe/1	2
NC_039553.1_7145_7684_10:0:0_11:0:0_15fe/2	2
NC_039553.1_7148_7653_5:0:0_8:0:0_bca/1	0
NC_039553.1_7148_7653_5:0:0_8:0:0_bca/2	0
NC_039553.1_7151_7671_4:0:0_6:0:0_88a/1	4
NC_039553.1_7151_7671_4:0:0_6:0:0_88a/2	4
NC_039553.1_7151_7690_7:0:0_7:0:0_2d0/1	1
NC_039553.1_7151_7690_7:0:0_7:0:0_2d0/2	1
NC_039553.1_7153_7685_9:0:0_6:0:0_19a2/1	0
NC_039553.1_7153_7685_9:0:0_6:0:0_19a2/2	0
NC_039553.1_7154_7678_9:0:0_5:0:0_586/1	0
NC_039553.1_7154_7678_9:0:0_5:0:0_586/2	0
NC_039553.1_7162_7626_6:0:0_9:0:0_782/1	1
NC_039553.1_7162_7626_6:0:0_9:0:0_782/2	1
NC_039553.1_7163_7672_9:0:0_4:0:0_5ed/1	4
NC_039553.1_7163_7672_9:0:0_4:0:0_5ed/2	4
NC_039553.1_7164_7739_6:0:0_6:0:0_214d/1	4
NC_039553.1_7164_7739_6:0:0_6:0:0_214d/2	4
NC_039553.1_7165_7689_5:0:0_8:0:0_28a/1	0
NC_039553.1_7165_7689_5:0:0_8:0:0_28a/2	0
NC_039553.1_7167_7590_17:0:0_8:0:0_667/1	2
NC_039553.1_7167_7590_17:0:0_8:0:0_667/2	2
NC_039553.1_716_1221_9:0:0_4:0:0_1664/1	3
NC_039553.1_716_1221_9:0:0_4:0:0_1664/2	3
NC_039553.1_7172_7609_14:0:0_9:0:0_1146/1	4
NC_039553.1_7172_7609_14:0:0_9:0:0_1146/2	4
NC_039553.1_7178_7693_5:0:0_4:0:0_197e/1	2
NC_039553.1_7178_7693_5:0:0_4:0:0_197e/2	2
NC_039553.1_7179_7622_7:0:0_8:0:0_f28/1	2
NC_039553.1_7179_7622_7:0:0_8:0:0_f28/2	2
NC_039553.1_7179_7671_12:0:0_7:0:0_372/1	1
NC_039553.1_7179_7671_12:0:0_7:0:0_372/2	1
NC_039553.1_717_1175_6:0:0_7:0:0_297/1	2
NC_039553.1_717_1175_6:0:0_7:0:0_297/2	2
NC_039553.1_7181_7670_13:0:0_5:0:0_11a3/1	0
NC_039553.1_7181_7670_13:0:0_5:0:0_11a3/2	0
NC_039553.1_7184_7757_6:0:0_3:0:0_1044/1	3
NC_039553.1_7184_7757_6:0:0_3:0:0_1044/2	3
NC_039553.1_7187_7625_5:0:0_7:0:0_a5/1	4
NC_039553.1_7187_7625_5:0:0_7:0:0_a5/2	4
NC_039553.1_7193_7647_10:0:0_11:0:0_e2b/1	4
NC_039553.1_7193_7647_10:0:0_11:0:0_e2b/2	4
NC_039553.1_7194_7698_8:0:0_13:0:0_1e4c/1	3
NC_039553.1_7194_7698_8:0:0_13:0:0_1e4c/2	3
NC_039553.1_7194_7723_10:0:0_9:0:0_1891/1	2
NC_039553.1_7194_7723_10:0:0_9:0:0_1891/2	2
NC_039553.1_7198_7700_10:0:0_8:0:0_24e7/1	4
NC_039553.1_7198_7700_10:0:0_8:0:0_24e7/2	4
NC_039553.1_719_1212_7:0:0_7:0:0_1edf/1	2
NC_039553.1_719_1212_7:0:0_7:0:0_1edf/2	2
NC_039553.1_719_1291_11:0:0_10:0:0_12ea/1	1
NC_039553.1_719_1291_11:0:0_10:0:0_12ea/2	1
NC_039553.1_71_588_8:0:0_5:0:0_414/1	1
NC_039553.1_71_588_8:0:0_5:0:0_414/2	1
NC_039553.1_7200_7693_9:0:0_6:0:0_aeb/1	4
NC_039553.1_7200_7693_9:0:0_6:0:0_aeb/2	4
NC_039553.1_7200_7748_6:0:0_13:0:0_1640/1	1
NC_039553.1_7200_7748_6:0:0_13:0:0_1640/2	1
NC_039553.1_7203_7732_6:0:0_11:0:0_d94/1	1
NC_039553.1_7203_7732_6:0:0_11:0:0_d94/2	1
NC_039553.1_7204_7700_5:0:0_6:0:0_193f/1	0
NC_039553.1_7204_7700_5:0:0_6:0:0_193f/2	0
NC_039553.1_7205_7702_6:0:0_3:0:0_651/1	3
NC_039553.1_7205_7702_6:0:0_3:0:0_651/2	3
NC_039553.1_7205_7733_8:0:0_10:0:0_165c/1	4
NC_039553.1_7205_7733_8:0:0_10:0:0_165c/2	4
NC_039553.1_720_1236_6:0:0_4:0:0_b2a/1	0
NC_039553.1_720_1236_6:0:0_4:0:0_b2a/2	0
NC_039553.1_720_1244_7:0:0_8:0:0_130f/1	2
NC_039553.1_720_1244_7:0:0_8:0:0_130f/2	2
NC_039553.1_7210_7727_10:0:0_6:0:0_161d/1	3
NC_039553.1_7210_7727_10:0:0_6:0:0_161d/2	3
NC_039553.1_7215_7597_10:0:0_11:0:0_16ae/1	4
NC_039553.1_7215_7597_10:0:0_11:0:0_16ae/2	4
NC_039553.1_7215_7788_10:0:0_7:0:0_26d0/1	1
NC_039553.1_7215_7788_10:0:0_7:0:0_26d0/2	1
NC_039553.1_7221_7690_5:0:0_8:0:0_906/1	2
NC_039553.1_7221_7690_5:0:0_8:0:0_906/2	2
NC_039553.1_7221_7782_11:0:0_4:0:0_1809/1	4
NC_039553.1_7221_7782_11:0:0_4:0:0_1809/2	4
NC_039553.1_7223_7656_9:0:0_6:0:0_b80/1	1
NC_039553.1_7223_7656_9:0:0_6:0:0_b80/2	1
NC_039553.1_7223_7774_11:0:0_13:0:0_7f8/1	2
NC_039553.1_7223_7774_11:0:0_13:0:0_7f8/2	2
NC_039553.1_7223_7805_6:0:0_6:0:0_b8a/1	3
NC_039553.1_7223_7805_6:0:0_6:0:0_b8a/2	3
NC_039553.1_7226_7763_6:0:0_2:0:0_1069/1	3
NC_039553.1_7226_7763_6:0:0_2:0:0_1069/2	3
NC_039553.1_7228_7713_10:0:0_6:0:0_1d70/1	4
NC_039553.1_7228_7713_10:0:0_6:0:0_1d70/2	4
NC_039553.1_722_1241_9:0:0_9:0:0_266/1	0
NC_039553.1_722_1241_9:0:0_9:0:0_266/2	0
NC_039553.1_722_1250_5:0:0_11:0:0_22f4/1	3
NC_039553.1_722_1250_5:0:0_11:0:0_22f4/2	3
NC_039553.1_7231_7665_6:0:0_6:0:0_2053/1	1
NC_039553.1_7231_7665_6:0:0_6:0:0_2053/2	1
NC_039553.1_7232_7764_11:0:0_7:0:0_78d/1	2
NC_039553.1_7232_7764_11:0:0_7:0:0_78d/2	2
NC_039553.1_7235_7692_8:0:0_8:0:0_2358/1	1
NC_039553.1_7235_7692_8:0:0_8:0:0_2358/2	1
NC_039553.1_7236_7793_10:0:0_6:0:0_9d/1	0
NC_039553.1_7236_7793_10:0:0_6:0:0_9d/2	0
NC_039553.1_7238_7632_6:0:0_10:0:0_1163/1	4
NC_039553.1_7238_7632_6:0:0_10:0:0_1163/2	4
NC_039553.1_7240_7785_6:0:0_10:0:0_279/1	4
NC_039553.1_7240_7785_6:0:0_10:0:0_279/2	4
NC_039553.1_7240_7805_7:0:0_4:0:0_934/1	1
NC_039553.1_7240_7805_7:0:0_4:0:0_934/2	1
NC_039553.1_7243_7758_5:0:0_10:0:0_b5a/1	1
NC_039553.1_7243_7758_5:0:0_10:0:0_b5a/2	1
NC_039553.1_7243_7795_9:0:0_7:0:0_1e1e/1	1
NC_039553.1_7243_7795_9:0:0_7:0:0_1e1e/2	1
NC_039553.1_7244_7714_8:0:0_5:0:0_cbf/1	0
NC_039553.1_7244_7714_8:0:0_5:0:0_cbf/2	0
NC_039553.1_7245_7708_5:0:0_5:0:0_b3b/1	1
NC_039553.1_7245_7708_5:0:0_5:0:0_b3b/2	1
NC_039553.1_7249_7682_7:0:0_11:0:0_387/1	1
NC_039553.1_7249_7682_7:0:0_11:0:0_387/2	1
NC_039553.1_7249_7685_6:0:0_4:0:0_1faf/1	0
NC_039553.1_7249_7685_6:0:0_4:0:0_1faf/2	0
NC_039553.1_7250_7766_11:0:0_10:0:0_984/1	4
NC_039553.1_7250_7766_11:0:0_10:0:0_984/2	4
NC_039553.1_7252_7784_5:0:0_7:0:0_4c/1	2
NC_039553.1_7252_7784_5:0:0_7:0:0_4c/2	2
NC_039553.1_7252_7823_9:0:0_8:0:0_22f2/1	0
NC_039553.1_7252_7823_9:0:0_8:0:0_22f2/2	0
NC_039553.1_7255_7716_12:0:0_3:0:0_163e/1	0
NC_039553.1_7255_7716_12:0:0_3:0:0_163e/2	0
NC_039553.1_7258_7651_7:0:0_12:0:0_a57/1	4
NC_039553.1_7258_7651_7:0:0_12:0:0_a57/2	4
NC_039553.1_7259_7730_4:0:0_9:0:0_d83/1	1
NC_039553.1_7259_7730_4:0:0_9:0:0_d83/2	1
NC_039553.1_7259_7809_9:0:0_7:0:0_17c2/1	2
NC_039553.1_7259_7809_9:0:0_7:0:0_17c2/2	2
NC_039553.1_7262_7721_7:0:0_9:0:0_11de/1	1
NC_039553.1_7262_7721_7:0:0_9:0:0_11de/2	1
NC_039553.1_7263_7705_7:0:0_10:0:0_22ce/1	2
NC_039553.1_7263_7705_7:0:0_10:0:0_22ce/2	2
NC_039553.1_7265_7713_10:0:0_4:0:0_1361/1	1
NC_039553.1_7265_7713_10:0:0_4:0:0_1361/2	1
NC_039553.1_7268_7799_8:0:0_6:0:0_3eb/1	2
NC_039553.1_7268_7799_8:0:0_6:0:0_3eb/2	2
NC_039553.1_7269_7754_11:0:0_8:0:0_a76/1	1
NC_039553.1_7269_7754_11:0:0_8:0:0_a76/2	1
NC_039553.1_726_1181_8:0:0_5:0:0_bc5/1	3
NC_039553.1_726_1181_8:0:0_5:0:0_bc5/2	3
NC_039553.1_726_1233_12:0:0_7:0:0_141d/1	2
NC_039553.1_726_1233_12:0:0_7:0:0_141d/2	2
NC_039553.1_7270_7729_6:0:0_9:0:0_2321/1	1
NC_039553.1_7270_7729_6:0:0_9:0:0_2321/2	1
NC_039553.1_7275_7668_9:0:0_6:0:0_1560/1	1
NC_039553.1_7275_7668_9:0:0_6:0:0_1560/2	1
NC_039553.1_7275_7821_10:0:0_10:0:0_6b2/1	1
NC_039553.1_7275_7821_10:0:0_10:0:0_6b2/2	1
NC_039553.1_7276_7718_8:0:0_5:0:0_324/1	2
NC_039553.1_7276_7718_8:0:0_5:0:0_324/2	2
NC_039553.1_7278_7768_7:0:0_9:0:0_19fb/1	3
NC_039553.1_7278_7768_7:0:0_9:0:0_19fb/2	3
NC_039553.1_7278_7778_9:0:0_8:0:0_1f7b/1	0
NC_039553.1_7278_7778_9:0:0_8:0:0_1f7b/2	0
NC_039553.1_727_1149_8:0:0_4:0:0_14ef/1	4
NC_039553.1_727_1149_8:0:0_4:0:0_14ef/2	4
NC_039553.1_727_1178_8:0:0_11:0:0_c1/1	4
NC_039553.1_727_1178_8:0:0_11:0:0_c1/2	4
NC_039553.1_7283_7757_8:0:0_6:0:0_18f5/1	4
NC_039553.1_7283_7757_8:0:0_6:0:0_18f5/2	4
NC_039553.1_7285_7776_7:0:0_2:0:0_1229/1	4
NC_039553.1_7285_7776_7:0:0_2:0:0_1229/2	4
NC_039553.1_7288_7847_11:0:0_7:0:0_1b0f/1	4
NC_039553.1_7288_7847_11:0:0_7:0:0_1b0f/2	4
NC_039553.1_7288_7898_8:0:0_11:0:0_fac/1	3
NC_039553.1_7288_7898_8:0:0_11:0:0_fac/2	3
NC_039553.1_7289_7780_11:0:0_11:0:0_d21/1	3
NC_039553.1_7289_7780_11:0:0_11:0:0_d21/2	3
NC_039553.1_728_1190_11:0:0_5:0:0_1c32/1	0
NC_039553.1_728_1190_11:0:0_5:0:0_1c32/2	0
NC_039553.1_728_1225_7:0:0_7:0:0_2088/1	4
NC_039553.1_728_1225_7:0:0_7:0:0_2088/2	4
NC_039553.1_7291_7759_5:0:0_13:0:0_1da9/1	4
NC_039553.1_7291_7759_5:0:0_13:0:0_1da9/2	4
NC_039553.1_7295_7821_5:0:0_8:0:0_1ffe/1	4
NC_039553.1_7295_7821_5:0:0_8:0:0_1ffe/2	4
NC_039553.1_7297_7786_9:0:0_9:0:0_a7/1	0
NC_039553.1_7297_7786_9:0:0_9:0:0_a7/2	0
NC_039553.1_7300_7825_9:0:0_7:0:0_1954/1	4
NC_039553.1_7300_7825_9:0:0_7:0:0_1954/2	4
NC_039553.1_7301_7759_4:0:0_4:0:0_218b/1	1
NC_039553.1_7301_7759_4:0:0_4:0:0_218b/2	1
NC_039553.1_7303_7724_7:0:0_10:0:0_1ff9/1	2
NC_039553.1_7303_7724_7:0:0_10:0:0_1ff9/2	2
NC_039553.1_7303_7828_10:0:0_6:0:0_1a7f/1	3
NC_039553.1_7303_7828_10:0:0_6:0:0_1a7f/2	3
NC_039553.1_7306_7807_7:0:0_4:0:0_1cb3/1	4
NC_039553.1_7306_7807_7:0:0_4:0:0_1cb3/2	4
NC_039553.1_7307_7873_12:0:0_4:0:0_45/1	3
NC_039553.1_7307_7873_12:0:0_4:0:0_45/2	3
NC_039553.1_7310_7854_7:0:0_2:0:0_c11/1	2
NC_039553.1_7310_7854_7:0:0_2:0:0_c11/2	2
NC_039553.1_7311_7761_10:0:0_9:0:0_102c/1	3
NC_039553.1_7311_7761_10:0:0_9:0:0_102c/2	3
NC_039553.1_7312_7777_7:0:0_9:0:0_2572/1	1
NC_039553.1_7312_7777_7:0:0_9:0:0_2572/2	1
NC_039553.1_7312_7798_6:0:0_4:0:0_16c4/1	0
NC_039553.1_7312_7798_6:0:0_4:0:0_16c4/2	0
NC_039553.1_7314_7788_11:0:0_5:0:0_d52/1	2
NC_039553.1_7314_7788_11:0:0_5:0:0_d52/2	2
NC_039553.1_7315_7762_8:0:0_3:0:0_26b5/1	0
NC_039553.1_7315_7762_8:0:0_3:0:0_26b5/2	0
NC_039553.1_7315_7867_10:0:0_4:0:0_3dd/1	3
NC_039553.1_7315_7867_10:0:0_4:0:0_3dd/2	3
NC_039553.1_7316_7818_9:0:0_10:0:0_1291/1	0
NC_039553.1_7316_7818_9:0:0_10:0:0_1291/2	0
NC_039553.1_7317_7838_3:0:0_4:0:0_2313/1	2
NC_039553.1_7317_7838_3:0:0_4:0:0_2313/2	2
NC_039553.1_731_1213_7:0:0_3:0:0_24ee/1	2
NC_039553.1_731_1213_7:0:0_3:0:0_24ee/2	2
NC_039553.1_7321_7812_7:0:0_11:0:0_1491/1	2
NC_039553.1_7321_7812_7:0:0_11:0:0_1491/2	2
NC_039553.1_7321_7835_6:0:0_5:0:0_174c/1	1
