read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_1445_1955_7:0:0_16:0:0_2065	0	150	13.000	NC_039553.1	1445	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1099_1594_10:0:0_8:0:0_5db	0	150	13.000	NC_039553.1	1445	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1446_2023_5:0:0_9:0:0_941	0	150	13.000	NC_039553.1	1446	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_1093_1595_9:0:0_9:0:0_26cf	0	150	13.000	NC_039553.1	1446	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1447_2043_9:0:0_10:0:0_4e6	0	150	13.000	NC_039553.1	1447	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.916634	0.914286	0	0.000
NC_039553.1_1447_1980_2:0:0_3:0:0_20bc	0	150	13.000	NC_039553.1	1447	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1448_2029_7:0:0_11:0:0_1eaf	0	150	13.000	NC_039553.1	1448	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_1033_1597_6:0:0_3:0:0_6b3	0	150	13.000	NC_039553.1	1448	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_1449_1939_11:0:0_4:0:0_1ab	0	150	13.000	NC_039553.1	1449	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.928571	0.928571	0	0.000
NC_039553.1_1449_1927_10:0:0_9:0:0_498	0	150	13.000	NC_039553.1	1449	+	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959445	0.957143	0	0.000
NC_039553.1_1089_1598_5:0:0_8:0:0_572	0	150	13.000	NC_039553.1	1449	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972933	0.971429	0	0.000
NC_039553.1_1083_1599_6:0:0_9:0:0_146c	0	150	13.000	NC_039553.1	1450	-	57	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_1053_1599_5:0:0_10:0:0_203e	0	150	13.000	NC_039553.1	1450	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	0.000
NC_039553.1_1012_1601_5:0:0_4:0:0_1b51	0	150	13.000	NC_039553.1	1452	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_1128_1602_12:0:0_8:0:0_444	0	150	13.000	NC_039553.1	1453	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_1074_1603_12:0:0_5:0:0_e5a	0	150	13.000	NC_039553.1	1454	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	1	1.000
NC_039553.1_1158_1604_5:0:0_7:0:0_19e3	0	150	13.000	NC_039553.1	1455	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	2	1.000
NC_039553.1_1456_2012_5:0:0_10:0:0_7a8	0	150	13.000	NC_039553.1	1456	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	3	1.000
NC_039553.1_1457_1964_6:0:0_9:0:0_1947	0	150	13.000	NC_039553.1	1457	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_1114_1606_9:0:0_9:0:0_15d4	0	150	13.000	NC_039553.1	1457	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	2	1.000
NC_039553.1_1459_1967_4:0:0_5:0:0_1696	0	150	13.000	NC_039553.1	1459	+	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	75	0.957143	0.957143	0	0.000
NC_039553.1_1460_1939_6:0:0_6:0:0_1723	0	150	13.000	NC_039553.1	1460	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_1461_1983_2:0:0_7:0:0_1b58	0	150	13.000	NC_039553.1	1461	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_1083_1610_4:0:0_5:0:0_14ad	0	150	13.000	NC_039553.1	1461	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	1.000
NC_039553.1_1090_1610_9:0:0_8:0:0_1918	0	150	13.000	NC_039553.1	1461	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1048_1611_6:0:0_6:0:0_191	0	150	13.000	NC_039553.1	1462	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_1464_2013_11:0:0_8:0:0_20de	0	150	13.000	NC_039553.1	1464	+	54	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.891892	0.912395	0	0.000
NC_039553.1_1130_1613_7:0:0_6:0:0_1fa7	0	150	13.000	NC_039553.1	1464	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_1466_2000_10:0:0_8:0:0_1c63	0	150	13.000	NC_039553.1	1466	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1104_1615_6:0:0_7:0:0_bb5	0	150	13.000	NC_039553.1	1466	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_1467_1942_8:0:0_10:0:0_1b	0	150	13.000	NC_039553.1	1467	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1467_2042_4:0:0_5:0:0_a58	0	150	13.000	NC_039553.1	1467	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1467_1886_6:0:0_7:0:0_1ee5	0	150	13.000	NC_039553.1	1467	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1468_2001_7:0:0_10:0:0_e87	0	150	13.000	NC_039553.1	1468	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_1116_1617_11:0:0_12:0:0_c4b	0	150	13.000	NC_039553.1	1468	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_1469_1998_10:0:0_5:0:0_17f1	0	150	13.000	NC_039553.1	1469	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.942857	0	0.000
NC_039553.1_1470_1865_4:0:0_13:0:0_24f	0	150	13.000	NC_039553.1	1470	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1471_1916_6:0:0_4:0:0_15f8	0	150	13.000	NC_039553.1	1471	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
NC_039553.1_1471_1922_7:0:0_5:0:0_1bcf	0	150	13.000	NC_039553.1	1471	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	0	0.000
NC_039553.1_1474_1947_7:0:0_7:0:0_a4	0	150	13.000	NC_039553.1	1474	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_1131_1625_10:0:0_10:0:0_17db	0	150	13.000	NC_039553.1	1476	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	1.000
NC_039553.1_1479_1992_6:0:0_9:0:0_240f	0	150	13.000	NC_039553.1	1479	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1480_1991_10:0:0_4:0:0_f1	0	150	13.000	NC_039553.1	1480	+	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1099_1630_6:0:0_7:0:0_1b11	0	150	13.000	NC_039553.1	1481	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1104_1631_6:0:0_11:0:0_e3c	0	150	13.000	NC_039553.1	1482	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1083_1634_8:0:0_9:0:0_1ee2	0	150	13.000	NC_039553.1	1485	-	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.961488	0.957143	0	0.000
NC_039553.1_1143_1635_7:0:0_6:0:0_9f7	0	150	13.000	NC_039553.1	1486	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959445	0.957143	0	0.000
NC_039553.1_1202_1633_8:0:0_20:0:0_824	0	150	13.000	NC_039553.1	1487	-	57	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	75	0.972211	0.971429	1	0.000
NC_039553.1_1488_1964_7:0:0_7:0:0_113b	0	150	13.000	NC_039553.1	1488	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1488_1971_8:0:0_8:0:0_16e2	0	150	13.000	NC_039553.1	1488	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	1	1.000
NC_039553.1_1488_1931_8:0:0_7:0:0_1c4c	0	150	13.000	NC_039553.1	1488	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973331	0.971429	1	1.000
NC_039553.1_1488_1964_10:0:0_11:0:0_22d7	0	150	13.000	NC_039553.1	1488	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1204_1638_11:0:0_7:0:0_9b6	0	150	13.000	NC_039553.1	1489	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	1.000
NC_039553.1_1184_1638_3:0:0_5:0:0_1de0	0	150	13.000	NC_039553.1	1489	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973331	0.971429	1	1.000
NC_039553.1_1038_1639_8:0:0_11:0:0_15	0	150	13.000	NC_039553.1	1490	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1491_1940_9:0:0_9:0:0_5cc	0	150	13.000	NC_039553.1	1491	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1492_1957_7:0:0_5:0:0_4bd	0	150	13.000	NC_039553.1	1492	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_1202_1641_13:0:0_10:0:0_913	0	150	13.000	NC_039553.1	1492	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1493_1967_5:0:0_5:0:0_129b	0	150	13.000	NC_039553.1	1493	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_1493_1953_3:0:0_7:0:0_19b4	0	150	13.000	NC_039553.1	1493	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	0	0.000
NC_039553.1_1143_1642_4:0:0_6:0:0_95a	0	150	13.000	NC_039553.1	1493	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1118_1642_10:0:0_13:0:0_dc4	0	150	13.000	NC_039553.1	1493	-	54	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986467	0.985714	0	0.000
NC_039553.1_1494_2036_11:0:0_7:0:0_225c	0	150	13.000	NC_039553.1	1494	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_1495_1980_8:0:0_11:0:0_b54	0	150	13.000	NC_039553.1	1495	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1100_1645_5:0:0_8:0:0_6e3	0	150	13.000	NC_039553.1	1496	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.960513	0.957143	1	0.000
NC_039553.1_1079_1646_4:0:0_5:0:0_4d6	0	150	13.000	NC_039553.1	1497	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_1498_2011_10:0:0_4:0:0_2438	0	150	13.000	NC_039553.1	1498	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.948012	0.942857	0	0.000
NC_039553.1_1218_1651_9:0:0_6:0:0_1fb0	0	150	13.000	NC_039553.1	1502	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_1179_1652_11:0:0_9:0:0_3f7	0	150	13.000	NC_039553.1	1503	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973274	0.971429	0	0.000
NC_039553.1_1504_1997_9:0:0_10:0:0_4fd	0	150	13.000	NC_039553.1	1504	+	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_1121_1653_9:0:0_8:0:0_f25	0	150	13.000	NC_039553.1	1504	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_1190_1654_8:0:0_13:0:0_1893	0	150	13.000	NC_039553.1	1505	-	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_1165_1654_7:0:0_8:0:0_23c6	0	150	13.000	NC_039553.1	1505	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	1	0.000
NC_039553.1_1508_1990_11:0:0_10:0:0_3c4	0	150	13.000	NC_039553.1	1508	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_1510_2022_8:0:0_5:0:0_1d4a	0	150	13.000	NC_039553.1	1510	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	1	0.000
NC_039553.1_1511_2034_6:0:0_7:0:0_dcf	0	150	13.000	NC_039553.1	1511	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_1512_1959_8:0:0_9:0:0_df7	0	150	13.000	NC_039553.1	1512	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959996	0.966037	0	0.000
NC_039553.1_1226_1661_5:0:0_9:0:0_24e8	0	150	13.000	NC_039553.1	1512	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_1054_1662_11:0:0_4:0:0_8c2	0	150	13.000	NC_039553.1	1513	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_1514_1974_11:0:0_7:0:0_1571	0	150	13.000	NC_039553.1	1514	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	3	0.333
NC_039553.1_1516_1941_6:0:0_4:0:0_846	0	150	13.000	NC_039553.1	1516	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	1.000
NC_039553.1_1162_1665_5:0:0_12:0:0_749	0	150	13.000	NC_039553.1	1516	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	1	1.000
NC_039553.1_1517_2002_6:0:0_7:0:0_c29	0	150	13.000	NC_039553.1	1517	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_1518_2091_10:0:0_8:0:0_b4c	0	150	13.000	NC_039553.1	1518	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_1518_1950_9:0:0_7:0:0_11fb	0	150	13.000	NC_039553.1	1518	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.914286	0.914286	0	0.000
NC_039553.1_1518_2046_9:0:0_11:0:0_165d	0	150	13.000	NC_039553.1	1518	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1519_2027_7:0:0_10:0:0_10fd	0	150	13.000	NC_039553.1	1519	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1119_1668_4:0:0_8:0:0_1063	0	150	13.000	NC_039553.1	1519	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1150_1668_7:0:0_8:0:0_1f96	0	150	13.000	NC_039553.1	1519	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_1175_1669_5:0:0_11:0:0_1501	0	150	13.000	NC_039553.1	1520	-	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	75	0.972222	0.971429	0	0.000
NC_039553.1_1119_1670_5:0:0_10:0:0_14bf	0	150	13.000	NC_039553.1	1524	-	60	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	75	0.971429	0.971429	0	0.000
NC_039553.1_1527_2052_8:0:0_8:0:0_41f	0	150	13.000	NC_039553.1	1527	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_1527_2022_7:0:0_8:0:0_1cbb	0	150	13.000	NC_039553.1	1527	+	60	142M8S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	8	8	75	0.957143	0.957143	0	0.000
NC_039553.1_1528_2067_10:0:0_9:0:0_1020	0	150	13.000	NC_039553.1	1528	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
NC_039553.1_1195_1677_8:0:0_7:0:0_1567	0	150	13.000	NC_039553.1	1528	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.974325	0.971429	1	0.000
NC_039553.1_1531_2059_5:0:0_7:0:0_c8e	0	150	13.000	NC_039553.1	1531	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_1216_1681_7:0:0_5:0:0_e7c	0	150	13.000	NC_039553.1	1532	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_1533_2061_3:0:0_5:0:0_11a7	0	150	13.000	NC_039553.1	1533	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_1158_1682_5:0:0_9:0:0_21e9	0	150	13.000	NC_039553.1	1533	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_1087_1683_6:0:0_9:0:0_ceb	0	150	13.000	NC_039553.1	1534	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_1535_2002_9:0:0_10:0:0_d06	0	150	13.000	NC_039553.1	1535	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_1540_2052_5:0:0_6:0:0_720	0	150	13.000	NC_039553.1	1540	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_1182_1690_4:0:0_7:0:0_211c	0	150	13.000	NC_039553.1	1541	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.951751	0	0.000
NC_039553.1_1250_1690_6:0:0_8:0:0_2526	0	150	13.000	NC_039553.1	1541	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_1232_1692_6:0:0_10:0:0_cba	0	150	13.000	NC_039553.1	1543	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958900	0.957143	0	0.000
NC_039553.1_1544_1995_12:0:0_8:0:0_262	0	150	13.000	NC_039553.1	1544	+	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_1043_1694_8:0:0_4:0:0_9b3	0	150	13.000	NC_039553.1	1545	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_1547_2130_11:0:0_9:0:0_aca	0	150	13.000	NC_039553.1	1547	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_1180_1696_8:0:0_6:0:0_bcb	0	150	13.000	NC_039553.1	1547	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_1229_1696_13:0:0_10:0:0_2633	0	150	13.000	NC_039553.1	1547	-	60	145M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	75	1.000000	1.000000	0	0.000
NC_039553.1_1548_1994_12:0:0_15:0:0_d3f	0	150	13.000	NC_039553.1	1548	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_1265_1697_8:0:0_9:0:0_bc1	0	150	13.000	NC_039553.1	1548	-	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_1549_2084_8:0:0_10:0:0_2078	0	150	13.000	NC_039553.1	1549	+	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	0	0.000
NC_039553.1_1243_1699_7:0:0_7:0:0_55e	0	150	13.000	NC_039553.1	1550	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972973	0.971429	0	0.000
NC_039553.1_1127_1699_12:0:0_8:0:0_da6	0	150	13.000	NC_039553.1	1550	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945946	0.942857	0	0.000
NC_039553.1_1551_2008_9:0:0_5:0:0_b35	0	150	13.000	NC_039553.1	1551	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_1156_1700_11:0:0_7:0:0_25b2	0	150	13.000	NC_039553.1	1551	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_1218_1697_6:0:0_8:0:0_4da	0	150	13.000	NC_039553.1	1552	-	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	75	0.986300	0.985714	0	0.000
NC_039553.1_1553_2054_7:0:0_12:0:0_143e	0	150	13.000	NC_039553.1	1553	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	1	1.000
NC_039553.1_1555_2073_5:0:0_9:0:0_1110	0	150	13.000	NC_039553.1	1555	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	0	0.000
NC_039553.1_1561_2051_8:0:0_7:0:0_615	0	150	13.000	NC_039553.1	1561	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_1561_2115_5:0:0_10:0:0_1167	0	150	13.000	NC_039553.1	1561	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_1148_1710_8:0:0_8:0:0_734	0	150	13.000	NC_039553.1	1561	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
